Group,Path,Label,Height
val,../Data/Rasoul/1/clinical/298_7.50.npy,True,85
train,../Data/Rasoul/1/clinical/223_2.00.npy,True,89
test,../Data/Rasoul/1/clinical/133_7.50.npy,True,47
train,../Data/TRC/0/65_1.25.npy,False,63
train,../Data/Baghiat/1/++/75_1.25.npy,True,117
train,../Data/Qazvin/2/210_5.00.npy,True,556
train,../Data/Rasoul/1/clinical/237_7.50.npy,True,169
train,../Data/Rasoul/1/clinical/592_2.00.npy,True,85
train,../Data/Rasoul/1/clinical/420_2.00.npy,True,30
train,../Data/Rasoul/1/clinical/266_2.00.npy,True,34
train,../Data/Kerman/2/abn/8_3.00.npy,True,57
train,../Data/TRC/0/399_5.00.npy,False,58
train,../Data/TRC/0/307_5.00.npy,False,125
train,../Data/Baghiat/1/++/39_2.50.npy,True,31
train,../Data/Qazvin/2/91_5.00.npy,True,23
train,../Data/Rasoul/1/clinical/491_2.00.npy,True,33
test,../Data/Qazvin/2/144_5.00.npy,True,61
train,../Data/Qazvin/2/94_5.00.npy,True,57
val,../Data/TRC/0/150_2.50.npy,False,257
train,../Data/Kerman/2/abn/25_1.20.npy,True,243
val,../Data/TRC/0/390_10.00.npy,False,66
val,../Data/Rasoul/1/clinical/73_2.00.npy,True,30
train,../Data/TRC/0/156_2.50.npy,False,39
test,../Data/TRC/0/363_5.00.npy,False,167
test,../Data/Rasoul/1/clinical/361_7.00.npy,True,134
test,../Data/Qazvin/2/139_5.00.npy,True,118
train,../Data/Baghiat/1/++/105_5.00.npy,True,109
train,../Data/TRC/0/12_5.00.npy,False,225
test,../Data/Qazvin/2/279_5.00.npy,True,190
train,../Data/Kerman/2/abn/61_3.00.npy,True,52
train,../Data/Kerman/2/abn/71_3.00.npy,True,244
train,../Data/Rasoul/1/clinical/64_2.00.npy,True,40
train,../Data/Qazvin/2/216_5.00.npy,True,187
train,../Data/Baghiat/1/++/5_5.00.npy,True,26
train,../Data/Qazvin/2/244_5.00.npy,True,199
train,../Data/Rasoul/1/clinical/578_2.00.npy,True,116
train,../Data/TRC/0/218_2.50.npy,False,63
train,../Data/Qazvin/2/285_5.00.npy,True,199
test,../Data/Rasoul/1/clinical/80_2.00.npy,True,36
train,../Data/TRC/0/283_10.00.npy,False,56
train,../Data/Qazvin/2/134_5.00.npy,True,50
train,../Data/Rasoul/1/clinical/153_7.50.npy,True,40
train,../Data/Kerman/2/abn/215_3.00.npy,True,193
test,../Data/Rasoul/1/clinical/168_7.50.npy,True,51
train,../Data/Rasoul/1/clinical/465_2.00.npy,True,37
test,../Data/TRC/0/51_5.00.npy,False,189
train,../Data/TRC/0/377_2.50.npy,False,28
train,../Data/Rasoul/1/clinical/436_2.00.npy,True,39
train,../Data/Rasoul/1/clinical/594_2.00.npy,True,41
val,../Data/Rasoul/1/clinical/86_3.00.npy,True,36
val,../Data/Kerman/2/abn/111_1.20.npy,True,66
train,../Data/Qazvin/2/281_5.00.npy,True,188
train,../Data/Qazvin/2/242_5.00.npy,True,65
train,../Data/Rasoul/1/clinical/245_7.50.npy,True,95
train,../Data/Baghiat/1/++/6_2.50.npy,True,139
train,../Data/TRC/0/71_1.25.npy,False,220
train,../Data/Rasoul/1/new_data_pcr+/120_2.00.npy,True,83
val,../Data/TRC/0/277_5.00.npy,False,180
train,../Data/TRC/0/61_1.25.npy,False,28
test,../Data/TRC/0/8_5.00.npy,False,184
train,../Data/Rasoul/1/clinical/474_2.00.npy,True,50
train,../Data/Rasoul/1/new_data_pcr+/74_7.50.npy,True,128
val,../Data/Rasoul/1/clinical/582_2.00.npy,True,121
train,../Data/Kerman/0/bahonar/61_1.50.npy,False,51
train,../Data/TRC/0/125_2.50.npy,False,105
train,../Data/Rasoul/1/clinical/374_2.00.npy,True,137
test,../Data/Rasoul/1/clinical/55_7.50.npy,True,38
val,../Data/Rasoul/1/new_data_pcr+/31_7.50.npy,True,103
train,../Data/TRC/0/225_5.00.npy,False,61
train,../Data/Rasoul/1/clinical/448_2.00.npy,True,86
train,../Data/TRC/0/348_5.00.npy,False,68
train,../Data/Rasoul/1/clinical/330_2.00.npy,True,73
train,../Data/Baghiat/1/++/33_2.50.npy,True,35
train,../Data/Qazvin/2/209_5.00.npy,True,108
test,../Data/TRC/0/405_2.50.npy,False,67
val,../Data/Qazvin/2/30_5.00.npy,True,199
val,../Data/Qazvin/2/241_5.00.npy,True,70
test,../Data/Rasoul/1/new_data_pcr+/128_7.00.npy,True,125
train,../Data/TRC/0/84_5.00.npy,False,77
train,../Data/Kerman/0/afzali/41_3.00.npy,False,61
train,../Data/Kerman/0/afzali/10_3.00.npy,False,96
train,../Data/Rasoul/1/clinical/311_5.00.npy,True,127
train,../Data/Rasoul/1/clinical/314_2.00.npy,True,38
train,../Data/Rasoul/1/clinical/139_2.00.npy,True,118
train,../Data/Rasoul/1/clinical/85_7.50.npy,True,141
train,../Data/Kerman/0/bahonar/45_1.50.npy,False,181
train,../Data/TRC/0/327_2.50.npy,False,55
train,../Data/Rasoul/1/clinical/79_3.00.npy,True,137
train,../Data/Rasoul/1/new_data_pcr+/34_7.00.npy,True,42
test,../Data/TRC/0/328_5.00.npy,False,64
train,../Data/Rasoul/1/new_data_pcr+/130_7.00.npy,True,41
test,../Data/Rasoul/1/clinical/584_2.00.npy,True,105
train,../Data/TRC/0/24_2.50.npy,False,61
train,../Data/Rasoul/1/clinical/131_7.50.npy,True,38
test,../Data/Baghiat/1/++/128_5.00.npy,True,36
train,../Data/TRC/0/370_1.25.npy,False,107
train,../Data/TRC/0/183_5.00.npy,False,240
val,../Data/Rasoul/1/new_data_pcr+/143_2.00.npy,True,121
train,../Data/TRC/0/326_5.00.npy,False,54
train,../Data/Rasoul/1/clinical/250_7.50.npy,True,123
train,../Data/Rasoul/1/clinical/211_7.00.npy,True,40
train,../Data/Kerman/0/afzali/30_3.00.npy,False,286
train,../Data/Kerman/2/abn/231_3.00.npy,True,217
train,../Data/TRC/0/437_5.00.npy,False,55
train,../Data/Rasoul/1/clinical/545_2.00.npy,True,95
train,../Data/Kerman/2/abn/123_3.00.npy,True,217
train,../Data/Rasoul/1/clinical/315_7.50.npy,True,114
train,../Data/Rasoul/1/clinical/276_7.00.npy,True,147
train,../Data/TRC/0/45_5.00.npy,False,57
train,../Data/Rasoul/1/clinical/249_7.50.npy,True,152
train,../Data/Rasoul/1/clinical/434_2.00.npy,True,113
train,../Data/TRC/0/375_1.25.npy,False,23
train,../Data/Rasoul/1/new_data_pcr+/0_7.50.npy,True,29
train,../Data/Qazvin/2/60_5.00.npy,True,61
train,../Data/Qazvin/2/95_5.00.npy,True,167
val,../Data/Rasoul/1/new_data_pcr+/33_7.50.npy,True,109
val,../Data/TRC/0/241_2.50.npy,False,63
train,../Data/TRC/0/80_2.50.npy,False,161
val,../Data/Kerman/0/bahonar/56_5.00.npy,False,205
train,../Data/Rasoul/1/clinical/473_2.00.npy,True,122
test,../Data/TRC/0/211_2.50.npy,False,102
train,../Data/Kerman/2/abn/63_3.00.npy,True,51
test,../Data/TRC/0/262_5.00.npy,False,84
train,../Data/Kerman/0/bahonar/97_5.00.npy,False,67
train,../Data/Kerman/0/bahonar/81_5.00.npy,False,167
train,../Data/Rasoul/1/clinical/502_3.00.npy,True,148
val,../Data/Kerman/0/afzali/56_3.00.npy,False,235
train,../Data/TRC/0/96_5.00.npy,False,300
train,../Data/Baghiat/1/++/69_5.00.npy,True,35
train,../Data/Rasoul/1/clinical/213_7.50.npy,True,148
train,../Data/Kerman/0/afzali/48_3.00.npy,False,131
train,../Data/Kerman/2/abn/23_3.00.npy,True,70
train,../Data/TRC/0/40_2.50.npy,False,195
test,../Data/Qazvin/2/50_5.00.npy,True,242
train,../Data/Baghiat/1/++/29_5.00.npy,True,113
train,../Data/Rasoul/1/clinical/119_7.50.npy,True,75
train,../Data/Kerman/2/abn/255_3.00.npy,True,68
train,../Data/Rasoul/1/clinical/563_3.00.npy,True,33
train,../Data/Kerman/2/abn/250_1.20.npy,True,59
train,../Data/Rasoul/1/new_data_pcr+/47_2.00.npy,True,51
train,../Data/Rasoul/1/clinical/378_2.00.npy,True,55
train,../Data/Kerman/2/abn/112_3.00.npy,True,108
train,../Data/Baghiat/1/++/13_5.00.npy,True,72
train,../Data/Kerman/0/afzali/4_1.00.npy,False,73
train,../Data/Kerman/0/bahonar/28_1.50.npy,False,66
train,../Data/Rasoul/1/clinical/251_7.50.npy,True,115
train,../Data/Kerman/2/abn/81_3.00.npy,True,65
test,../Data/TRC/0/337_2.50.npy,False,116
train,../Data/Rasoul/1/clinical/155_7.50.npy,True,32
train,../Data/TRC/0/187_2.50.npy,False,24
train,../Data/Kerman/2/abn/148_3.00.npy,True,60
test,../Data/TRC/0/420_2.50.npy,False,176
train,../Data/Rasoul/1/clinical/303_7.00.npy,True,108
train,../Data/Qazvin/2/79_5.00.npy,True,66
test,../Data/Rasoul/1/clinical/76_2.00.npy,True,38
train,../Data/Kerman/0/bahonar/57_1.50.npy,False,30
test,../Data/Kerman/0/afzali/52_3.00.npy,False,198
train,../Data/Qazvin/2/164_5.00.npy,True,193
train,../Data/Rasoul/1/clinical/229_7.50.npy,True,69
train,../Data/TRC/0/276_2.50.npy,False,187
train,../Data/Qazvin/2/251_2.00.npy,True,39
test,../Data/Kerman/0/bahonar/85_5.00.npy,False,61
train,../Data/Baghiat/1/++/2_5.00.npy,True,127
test,../Data/TRC/0/120_5.00.npy,False,131
test,../Data/Qazvin/2/51_5.00.npy,True,216
val,../Data/Rasoul/1/new_data_pcr+/93_2.00.npy,True,37
test,../Data/Qazvin/2/192_5.00.npy,True,60
val,../Data/TRC/0/26_2.50.npy,False,56
train,../Data/Rasoul/1/clinical/99_2.00.npy,True,37
train,../Data/Kerman/2/abn/147_3.00.npy,True,178
val,../Data/Baghiat/1/++/100_2.50.npy,True,121
test,../Data/Rasoul/1/clinical/460_2.00.npy,True,33
train,../Data/Kerman/2/abn/7_3.00.npy,True,199
test,../Data/Baghiat/1/++/20_2.50.npy,True,33
train,../Data/Kerman/0/afzali/59_2.00.npy,False,68
test,../Data/TRC/0/339_2.50.npy,False,66
test,../Data/Rasoul/1/clinical/471_2.00.npy,True,40
train,../Data/Kerman/2/abn/221_3.00.npy,True,197
train,../Data/Rasoul/1/clinical/179_7.50.npy,True,108
train,../Data/Rasoul/1/clinical/610_7.50.npy,True,144
val,../Data/Kerman/2/abn/75_3.00.npy,True,59
train,../Data/Kerman/0/bahonar/115_1.50.npy,False,118
train,../Data/Kerman/2/abn/43_3.00.npy,True,190
train,../Data/Baghiat/1/++/103_2.50.npy,True,141
train,../Data/Rasoul/1/clinical/25_2.00.npy,True,86
train,../Data/Kerman/2/abn/97_3.00.npy,True,179
test,../Data/Rasoul/1/new_data_pcr+/70_7.50.npy,True,141
test,../Data/Qazvin/2/171_5.00.npy,True,235
train,../Data/Kerman/0/afzali/21_3.00.npy,False,59
train,../Data/Rasoul/1/clinical/227_2.00.npy,True,85
train,../Data/TRC/0/151_5.00.npy,False,195
train,../Data/Kerman/0/afzali/100_3.00.npy,False,52
test,../Data/Qazvin/2/62_5.00.npy,True,244
train,../Data/Kerman/2/abn/47_3.00.npy,True,235
train,../Data/Rasoul/1/new_data_pcr+/37_3.75.npy,True,38
train,../Data/Rasoul/1/clinical/535_2.00.npy,True,43
train,../Data/Baghiat/1/++/126_2.50.npy,True,34
train,../Data/Kerman/2/abn/168_3.00.npy,True,180
test,../Data/Rasoul/1/clinical/49_2.00.npy,True,54
train,../Data/Kerman/2/abn/38_3.00.npy,True,59
train,../Data/TRC/0/20_2.50.npy,False,39
test,../Data/Rasoul/1/clinical/385_2.00.npy,True,80
train,../Data/Rasoul/1/clinical/595_3.00.npy,True,118
train,../Data/Rasoul/1/clinical/512_3.00.npy,True,150
val,../Data/TRC/0/111_5.00.npy,False,158
train,../Data/Kerman/2/abn/16_3.00.npy,True,243
test,../Data/Qazvin/2/231_5.00.npy,True,164
test,../Data/Kerman/2/abn/74_3.00.npy,True,67
train,../Data/Rasoul/1/clinical/409_2.00.npy,True,141
train,../Data/Rasoul/1/clinical/175_1.00.npy,True,137
train,../Data/Kerman/2/abn/211_3.00.npy,True,70
train,../Data/Kerman/0/afzali/23_3.00.npy,False,195
train,../Data/Kerman/0/afzali/25_3.00.npy,False,164
train,../Data/Kerman/2/abn/226_3.00.npy,True,70
train,../Data/Baghiat/1/++/12_2.50.npy,True,134
train,../Data/Rasoul/1/clinical/464_2.00.npy,True,139
train,../Data/Baghiat/1/++/49_5.00.npy,True,147
test,../Data/TRC/0/95_2.50.npy,False,276
test,../Data/Kerman/2/abn/122_3.00.npy,True,53
train,../Data/Qazvin/2/157_5.00.npy,True,58
train,../Data/TRC/0/432_2.50.npy,False,196
train,../Data/Baghiat/1/++/127_1.25.npy,True,42
train,../Data/Rasoul/1/clinical/117_2.00.npy,True,115
test,../Data/Rasoul/1/clinical/526_3.00.npy,True,55
train,../Data/Kerman/2/abn/256_3.00.npy,True,67
train,../Data/Rasoul/1/clinical/425_2.00.npy,True,127
train,../Data/Rasoul/1/clinical/427_2.00.npy,True,117
train,../Data/Rasoul/1/clinical/280_7.00.npy,True,36
test,../Data/Rasoul/1/clinical/246_7.50.npy,True,127
test,../Data/TRC/0/325_2.50.npy,False,206
train,../Data/Kerman/2/abn/51_3.00.npy,True,201
train,../Data/Rasoul/1/clinical/615_2.00.npy,True,124
train,../Data/Rasoul/1/clinical/109_3.00.npy,True,130
train,../Data/Rasoul/1/new_data_pcr+/97_2.00.npy,True,35
val,../Data/TRC/0/236_2.50.npy,False,63
test,../Data/Rasoul/1/clinical/396_7.00.npy,True,150
train,../Data/TRC/0/204_5.00.npy,False,241
train,../Data/Kerman/0/bahonar/71_5.00.npy,False,76
train,../Data/Rasoul/1/new_data_pcr+/18_7.50.npy,True,40
train,../Data/TRC/0/126_5.00.npy,False,66
val,../Data/Qazvin/2/277_5.00.npy,True,135
train,../Data/Kerman/2/abn/4_3.00.npy,True,53
train,../Data/Rasoul/1/clinical/209_7.50.npy,True,158
train,../Data/Rasoul/1/clinical/389_5.00.npy,True,123
train,../Data/Qazvin/2/77_5.00.npy,True,190
train,../Data/Rasoul/1/clinical/77_2.00.npy,True,36
test,../Data/Qazvin/2/227_5.00.npy,True,60
val,../Data/Kerman/0/afzali/9_3.00.npy,False,209
train,../Data/Kerman/0/bahonar/34_5.00.npy,False,322
train,../Data/Kerman/2/abn/83_3.00.npy,True,90
train,../Data/Kerman/0/bahonar/60_5.00.npy,False,189
train,../Data/TRC/0/114_2.50.npy,False,205
test,../Data/Rasoul/1/clinical/352_2.00.npy,True,137
train,../Data/Kerman/2/abn/132_1.20.npy,True,194
test,../Data/TRC/0/167_5.00.npy,False,58
test,../Data/TRC/0/290_1.25.npy,False,125
train,../Data/TRC/0/86_2.50.npy,False,56
val,../Data/Rasoul/1/clinical/616_7.50.npy,True,32
train,../Data/Rasoul/1/clinical/233_7.50.npy,True,35
train,../Data/Rasoul/1/new_data_pcr+/52_7.50.npy,True,91
val,../Data/Rasoul/1/new_data_pcr+/77_7.50.npy,True,60
train,../Data/Qazvin/2/133_5.00.npy,True,59
test,../Data/Qazvin/2/151_5.00.npy,True,60
train,../Data/Rasoul/1/clinical/553_2.00.npy,True,108
train,../Data/Rasoul/1/clinical/324_2.00.npy,True,33
train,../Data/TRC/0/41_5.00.npy,False,216
train,../Data/Qazvin/2/7_5.00.npy,True,66
train,../Data/Kerman/2/abn/133_3.00.npy,True,71
test,../Data/TRC/0/279_2.50.npy,False,59
train,../Data/Kerman/2/abn/159_3.00.npy,True,209
test,../Data/Rasoul/1/clinical/88_2.00.npy,True,129
train,../Data/Rasoul/1/clinical/470_2.00.npy,True,126
train,../Data/Baghiat/1/++/117_2.50.npy,True,123
train,../Data/Qazvin/2/124_5.00.npy,True,57
test,../Data/Qazvin/2/150_5.00.npy,True,187
train,../Data/Baghiat/1/++/88_5.00.npy,True,36
train,../Data/TRC/0/78_2.50.npy,False,131
test,../Data/Kerman/2/abn/96_3.00.npy,True,68
train,../Data/Kerman/0/afzali/38_3.00.npy,False,64
train,../Data/TRC/0/438_2.50.npy,False,276
train,../Data/Rasoul/1/clinical/134_5.00.npy,True,35
train,../Data/Rasoul/1/clinical/244_2.00.npy,True,32
val,../Data/Kerman/2/abn/101_3.00.npy,True,226
test,../Data/TRC/0/7_2.50.npy,False,32
train,../Data/Qazvin/2/165_5.00.npy,True,199
train,../Data/TRC/0/70_2.50.npy,False,124
train,../Data/Rasoul/1/clinical/403_2.00.npy,True,84
train,../Data/Rasoul/1/new_data_pcr+/19_7.50.npy,True,124
test,../Data/Kerman/0/afzali/78_3.00.npy,False,131
test,../Data/TRC/0/324_5.00.npy,False,19
train,../Data/Rasoul/1/clinical/234_7.50.npy,True,28
train,../Data/Qazvin/2/18_5.00.npy,True,58
train,../Data/Rasoul/1/clinical/517_2.00.npy,True,101
test,../Data/TRC/0/181_1.25.npy,False,190
test,../Data/TRC/0/109_5.00.npy,False,209
train,../Data/Kerman/0/bahonar/72_1.50.npy,False,131
train,../Data/Rasoul/1/clinical/144_7.50.npy,True,35
train,../Data/TRC/0/322_5.00.npy,False,163
train,../Data/Kerman/2/abn/17_3.00.npy,True,70
train,../Data/Qazvin/2/135_5.00.npy,True,216
train,../Data/Qazvin/2/248_5.00.npy,True,187
test,../Data/Kerman/2/abn/91_3.00.npy,True,211
train,../Data/Rasoul/1/new_data_pcr+/113_2.00.npy,True,126
train,../Data/Kerman/2/abn/200_3.00.npy,True,66
test,../Data/TRC/0/222_5.00.npy,False,39
train,../Data/Rasoul/1/new_data_pcr+/12_2.00.npy,True,151
train,../Data/Rasoul/1/clinical/123_7.50.npy,True,234
test,../Data/Kerman/0/bahonar/23_1.50.npy,False,57
val,../Data/Baghiat/1/++/32_5.00.npy,True,37
test,../Data/Qazvin/2/220_5.00.npy,True,164
train,../Data/Rasoul/1/clinical/554_2.00.npy,True,164
val,../Data/Kerman/2/abn/167_3.00.npy,True,61
val,../Data/Kerman/0/bahonar/38_5.00.npy,False,45
train,../Data/Rasoul/1/clinical/220_2.00.npy,True,151
train,../Data/Rasoul/1/clinical/89_3.00.npy,True,42
train,../Data/Kerman/2/abn/26_3.00.npy,True,207
train,../Data/Qazvin/2/43_5.00.npy,True,163
train,../Data/Qazvin/2/83_5.00.npy,True,70
train,../Data/Qazvin/2/82_5.00.npy,True,242
test,../Data/TRC/0/166_2.50.npy,False,63
train,../Data/Baghiat/1/++/3_2.50.npy,True,105
train,../Data/Rasoul/1/new_data_pcr+/58_7.50.npy,True,34
train,../Data/Kerman/0/bahonar/116_5.00.npy,False,70
train,../Data/Kerman/2/abn/69_1.20.npy,True,179
train,../Data/Qazvin/2/203_5.00.npy,True,66
train,../Data/Kerman/2/abn/180_3.00.npy,True,118
train,../Data/Qazvin/2/71_5.00.npy,True,243
test,../Data/TRC/0/46_5.00.npy,False,63
train,../Data/Rasoul/1/clinical/397_2.00.npy,True,131
train,../Data/Qazvin/2/115_5.00.npy,True,199
train,../Data/Rasoul/1/clinical/317_4.00.npy,True,36
val,../Data/Kerman/2/abn/274_3.00.npy,True,32
train,../Data/Kerman/2/abn/128_3.00.npy,True,65
train,../Data/Qazvin/2/13_5.00.npy,True,226
train,../Data/TRC/0/392_5.00.npy,False,175
val,../Data/Qazvin/2/81_5.00.npy,True,4
train,../Data/Rasoul/1/clinical/172_5.00.npy,True,12
train,../Data/Kerman/2/abn/175_3.00.npy,True,64
train,../Data/Kerman/0/bahonar/33_5.00.npy,False,63
test,../Data/Kerman/0/bahonar/30_5.00.npy,False,196
train,../Data/Kerman/0/bahonar/68_5.00.npy,False,143
val,../Data/TRC/0/158_1.25.npy,False,136
val,../Data/Qazvin/2/141_5.00.npy,True,70
train,../Data/Rasoul/1/clinical/598_2.00.npy,True,33
train,../Data/Rasoul/1/clinical/402_2.00.npy,True,138
train,../Data/Qazvin/2/104_5.00.npy,True,74
val,../Data/TRC/0/177_5.00.npy,False,93
train,../Data/Qazvin/2/56_5.00.npy,True,72
train,../Data/TRC/0/246_2.50.npy,False,14
train,../Data/TRC/0/284_2.50.npy,False,119
test,../Data/Rasoul/1/clinical/500_2.00.npy,True,128
train,../Data/TRC/0/224_5.00.npy,False,69
val,../Data/Rasoul/1/clinical/349_7.00.npy,True,40
train,../Data/Qazvin/2/146_5.00.npy,True,178
train,../Data/Kerman/2/abn/173_3.00.npy,True,184
train,../Data/TRC/0/50_2.50.npy,False,193
train,../Data/TRC/0/244_2.50.npy,False,174
test,../Data/Rasoul/1/clinical/359_7.00.npy,True,47
train,../Data/Rasoul/1/clinical/407_2.00.npy,True,36
train,../Data/Rasoul/1/new_data_pcr+/135_2.00.npy,True,34
test,../Data/TRC/0/422_2.50.npy,False,123
train,../Data/Rasoul/1/clinical/274_2.00.npy,True,39
test,../Data/Qazvin/2/24_5.00.npy,True,172
train,../Data/Kerman/2/abn/276_1.20.npy,True,148
test,../Data/Rasoul/1/clinical/496_2.00.npy,True,136
train,../Data/Rasoul/1/clinical/519_7.00.npy,True,126
train,../Data/Kerman/2/abn/166_3.00.npy,True,212
test,../Data/TRC/0/223_2.50.npy,False,233
train,../Data/Rasoul/1/new_data_pcr+/117_2.00.npy,True,61
train,../Data/Baghiat/1/++/36_2.50.npy,True,52
val,../Data/Qazvin/2/20_5.00.npy,True,210
train,../Data/TRC/0/147_2.50.npy,False,65
train,../Data/TRC/0/214_5.00.npy,False,49
train,../Data/Rasoul/1/clinical/548_2.00.npy,True,37
train,../Data/TRC/0/427_5.00.npy,False,177
train,../Data/Rasoul/1/clinical/557_2.00.npy,True,119
train,../Data/TRC/0/418_2.50.npy,False,208
test,../Data/Kerman/2/abn/203_3.00.npy,True,70
test,../Data/Qazvin/2/23_5.00.npy,True,61
train,../Data/Rasoul/1/clinical/188_2.00.npy,True,31
train,../Data/TRC/0/414_5.00.npy,False,146
train,../Data/Rasoul/1/new_data_pcr+/20_2.00.npy,True,38
train,../Data/Rasoul/1/clinical/44_2.00.npy,True,51
test,../Data/TRC/0/164_2.50.npy,False,111
train,../Data/TRC/0/382_2.50.npy,False,68
train,../Data/Baghiat/1/++/19_5.00.npy,True,39
train,../Data/Rasoul/1/clinical/559_2.00.npy,True,144
train,../Data/Qazvin/2/64_5.00.npy,True,53
test,../Data/TRC/0/389_2.50.npy,False,231
train,../Data/Qazvin/2/177_5.00.npy,True,56
train,../Data/Rasoul/1/clinical/204_7.50.npy,True,144
test,../Data/TRC/0/302_2.50.npy,False,77
val,../Data/TRC/0/139_5.00.npy,False,51
val,../Data/Qazvin/2/282_5.00.npy,True,73
train,../Data/Rasoul/1/new_data_pcr+/51_7.50.npy,True,137
test,../Data/TRC/0/229_5.00.npy,False,224
train,../Data/TRC/0/401_5.00.npy,False,32
train,../Data/Rasoul/1/clinical/285_7.50.npy,True,141
train,../Data/Rasoul/1/clinical/370_2.00.npy,True,143
val,../Data/TRC/0/191_2.50.npy,False,76
train,../Data/Rasoul/1/clinical/388_3.00.npy,True,116
train,../Data/Qazvin/2/254_5.00.npy,True,169
test,../Data/Rasoul/1/clinical/41_2.00.npy,True,53
test,../Data/Rasoul/1/clinical/96_7.50.npy,True,156
train,../Data/Kerman/2/abn/66_3.00.npy,True,83
val,../Data/Rasoul/1/clinical/224_7.50.npy,True,34
val,../Data/Qazvin/2/193_5.00.npy,True,249
val,../Data/Rasoul/1/clinical/456_2.00.npy,True,36
train,../Data/Rasoul/1/clinical/415_2.00.npy,True,148
train,../Data/Qazvin/2/207_5.00.npy,True,201
train,../Data/Baghiat/1/++/91_1.25.npy,True,34
test,../Data/Rasoul/1/clinical/605_2.00.npy,True,39
train,../Data/Baghiat/1/++/101_1.25.npy,True,40
train,../Data/Rasoul/1/clinical/382_2.00.npy,True,29
train,../Data/Rasoul/1/clinical/103_2.00.npy,True,144
train,../Data/TRC/0/194_1.25.npy,False,67
train,../Data/Kerman/0/afzali/81_3.00.npy,False,111
test,../Data/Rasoul/1/clinical/66_7.50.npy,True,36
test,../Data/Rasoul/1/clinical/312_7.50.npy,True,75
train,../Data/Rasoul/1/clinical/309_5.00.npy,True,141
train,../Data/Rasoul/1/clinical/294_7.00.npy,True,118
train,../Data/Kerman/0/bahonar/109_5.00.npy,False,183
train,../Data/Rasoul/1/clinical/162_7.50.npy,True,121
train,../Data/TRC/0/79_5.00.npy,False,195
train,../Data/TRC/0/30_5.00.npy,False,131
train,../Data/Kerman/0/bahonar/94_5.00.npy,False,117
train,../Data/Kerman/2/abn/218_3.00.npy,True,178
test,../Data/Rasoul/1/clinical/405_2.00.npy,True,50
test,../Data/Rasoul/1/clinical/583_7.50.npy,True,38
train,../Data/Kerman/2/abn/70_3.00.npy,True,52
train,../Data/Kerman/0/bahonar/83_1.50.npy,False,131
test,../Data/Kerman/0/afzali/69_3.00.npy,False,131
test,../Data/Rasoul/1/clinical/100_2.00.npy,True,40
train,../Data/Kerman/0/afzali/107_3.00.npy,False,62
test,../Data/Rasoul/1/clinical/501_2.00.npy,True,169
train,../Data/Qazvin/2/96_5.00.npy,True,206
train,../Data/Rasoul/1/clinical/107_7.50.npy,True,39
train,../Data/Rasoul/1/new_data_pcr+/35_7.00.npy,True,123
val,../Data/Rasoul/1/clinical/386_7.00.npy,True,96
train,../Data/Qazvin/2/4_5.00.npy,True,199
train,../Data/Baghiat/1/++/134_1.25.npy,True,65
train,../Data/TRC/0/168_2.50.npy,False,41
val,../Data/Rasoul/1/clinical/443_2.00.npy,True,117
train,../Data/Rasoul/1/clinical/288_7.00.npy,True,53
train,../Data/Baghiat/1/++/28_1.25.npy,True,103
train,../Data/Kerman/2/abn/134_3.00.npy,True,67
val,../Data/Rasoul/1/clinical/543_2.00.npy,True,126
test,../Data/TRC/0/242_5.00.npy,False,224
train,../Data/Qazvin/2/270_5.00.npy,True,58
test,../Data/Kerman/0/bahonar/78_5.00.npy,False,57
test,../Data/Rasoul/1/new_data_pcr+/26_7.50.npy,True,30
val,../Data/Rasoul/1/clinical/120_2.00.npy,True,143
train,../Data/Rasoul/1/clinical/52_3.00.npy,True,47
train,../Data/Rasoul/1/clinical/16_7.00.npy,True,30
train,../Data/Rasoul/1/clinical/228_7.50.npy,True,32
test,../Data/Rasoul/1/new_data_pcr+/144_2.00.npy,True,42
train,../Data/Kerman/2/abn/87_3.00.npy,True,97
train,../Data/Qazvin/2/109_5.00.npy,True,207
test,../Data/Qazvin/2/288_5.00.npy,True,48
train,../Data/Rasoul/1/clinical/235_2.00.npy,True,33
train,../Data/Rasoul/1/clinical/604_7.50.npy,True,101
train,../Data/Kerman/0/bahonar/98_1.50.npy,False,126
val,../Data/TRC/0/97_2.50.npy,False,180
val,../Data/Kerman/0/afzali/58_3.00.npy,False,54
val,../Data/Baghiat/1/++/129_2.50.npy,True,109
test,../Data/Rasoul/1/clinical/346_2.00.npy,True,108
test,../Data/Rasoul/1/clinical/343_2.00.npy,True,36
test,../Data/Qazvin/2/191_2.00.npy,True,51
test,../Data/Rasoul/1/clinical/140_7.50.npy,True,43
train,../Data/Kerman/2/abn/246_1.20.npy,True,225
val,../Data/Qazvin/2/237_5.00.npy,True,199
test,../Data/TRC/0/162_2.50.npy,False,72
train,../Data/Kerman/2/abn/114_3.00.npy,True,199
train,../Data/TRC/0/251_2.50.npy,False,223
train,../Data/Kerman/0/bahonar/59_5.00.npy,False,59
train,../Data/Rasoul/1/clinical/485_2.00.npy,True,35
train,../Data/TRC/0/354_2.50.npy,False,120
train,../Data/Qazvin/2/120_5.00.npy,True,51
train,../Data/Qazvin/2/46_5.00.npy,True,63
train,../Data/Rasoul/1/new_data_pcr+/136_7.50.npy,True,33
train,../Data/Kerman/2/abn/185_3.00.npy,True,193
